id,text,label
train_2629,Developers need to write additional code -using the deprecated DirectInput API- to access those devices even though Microsoft states that use of DirectInput should be avoided and XInput used instead for any gamepad functionality.,0
train_2630,"""The user looks at the CalendarView the today highlight doesn't update and therefore shows yesterday's date as today""",0
train_2631,"""Recently, there was a change that forced you to use a Buffer account to share to social networks, such as Facebook.	""",0
train_2632,"""Hugs from Brazil.""",0
train_2633,It would be better if this file was in JSON format and followed the Manifest for web application standard from W3C: http://www.w3.org/TR/appmanifest/,1
train_2634,"""Ex: a point with a location near the top right corner of the map and inside the map will have an offset of 319,0 if the location is_____ more""""",0
train_2635,"""I am doing Agile development on a business app and I need to let me boss test the app weekly.""",0
train_2636,"""Those apps are as good as useless to consumers (cheap website wrappers etc.) and still have dozens of maximum ratings shortly after being released.""",0
train_2637,"""Certain WP8 phones have wireless or inductive charging, and we need to be able to calculate the efficiency of these chargers.""",0
train_2638,"""Please add an API that allows to read the temperature from the device (e.g.""",1
train_2639,"""Now you have to open the file and use save page as.""",0
train_2640,"""It would be nice if we could get the Tumblr heart right in the feedly page like how we can save for later.""",1
train_2641,"""Easy when you dont have lots of contacts, but when you are managing Thousands of contacts, it makes life easy.""",0
train_2642,"""xmpp is not not supported in windows phone 7.0 since it dose not support socket.""",0
train_2643,"""Obviously Microsoft will be the lead, and changes such as extensions supporting parsing of new versions of internal OS structures will come from Microsoft, but open-sourcing WinDbg will allow the community fix bugs like the one in .""",0
train_2644,"""System.IO.DirectoryNotFoundException: The system cannot find the path specified.""",0
train_2645,"""WM6.1 & WM6.2 has that feature but since WM6.5, the feature has just disappeared...""",0
train_2646,"""A previous uservoice API to control screen brightness https://wpdev.uservoice.com/forums/110705-universal-windows-platform/suggestions/2359006-api-to-control-screen-brightness was marked closed after Creators update with Brightness control being introduced.""",0
train_2647,"""That means: - Custom Markup Extensions - XamlServices.Load and Save - All default system markup extensions """"{x:Null}, {x:Static}, etc."""" found in WPF/Silverlight5.""",0
train_2648,"""At the first time, I didn't know to to fix the error so I had to factory reset my PC.""",0
train_2649,"""Pending more straightforward integration with Pocket, how about allowing us to send our entire 'saved' list straight to Pocket?""""",1
train_2650,Is that be design?,0
train_2651,"""Some suggest that large images (even broken into tiles) are inappropriate for storage on a phone ___ that___ more""",0
train_2652,"""As the audiences from the Business Store and the Retail App Store are different it makes no sense that to publish to the Business Store you have to submit the app to the Retail Store.""",0
train_2653,"""Please add Evernote support to the iPhone for Pro users""",1
train_2654,"""I have a great app idea going but I am missing one feature, the ability to upload music.""",0
train_2655,"""I keep reading that feedly has tumblr integration, but can't find it anywhere.""",0
train_2656,"""This is supported in Silverlight for the web.""",0
train_2657,"""this gives them impression that my APP is slow.""",0
train_2658,"""I believe its a defect.""",0
train_2659,It's a control carryover from as far back as W95 & W98 ...... Linux & Mac system systems have never had this issue,0
train_2660,"""This way, I can pull up the YouTube app on my phone or tablet later and watch these videos on my Chromecast.""""",0
train_2661,"""Your changes from 1 are lost because the selection in the ListView changes before the LostFocus-event of the TextBox was raised.""",0
train_2662,"""We currently have apis to edit the user Libraries (https://msdn.microsoft.com/en-us/library/windows/apps/windows.storage.storagelibrary.aspx) but it would be great if we could just have a unified UI for all apps.

That UI is already there (windows explorer) for classic windows apps.

A modern UI would be great.

One way to make that available to developper is throught launchers (https://msdn.microsoft.com/en-us/library/windows/apps/mt210951.aspx) example: Launcher.LaunchUriAsync(new Uri(""""""""ms-libaries:music"""""""")); Launcher.LaunchUriAsync(new Uri(""""""""ms-libaries:videos""""""""));""""""""",1
train_2663,"""Download.GetPercentage to get the download compleated percentage so that it can be used for creating ProgessBar""",1
train_2664,"""You should give people more freedom and more APIs to create new browsers.""",1
train_2665,"""Developers shouldn't get bad ratings and reviews when something is broken in a Preview build just because you release unfinished builds to users who have no idea what Preview means, other than getting the new cool stuff first.""",1
train_2666,"""Feedly is really bad at discovering feeds when given only the URL.""",0
train_2667,"""Perhaps at least press+hold on backspace to bring up an arrows menu.""",0
train_2668,"""Thank you!""",0
train_2669,"""Can we have an API to enroll the device through an app, or allow mdm enrollment to initiate through a browser download.""",1
train_2670,"""All I'm asking is when a new version of Windows 10 is released please keep the old VMs still in there.""",1
train_2671,According to the documentation it is possible to x:Bind events to a handler.,0
train_2672,"""Let alone inspect resources, timeline and html/css/javascript errors.""",0
train_2673,"""MapControl always uses the Windows display language.""",0
train_2674,On the field there are hundreds of CAD industrial designers and other engineers still not able to use a 3D mouse on the remote server over Microsoft RDC.,0
train_2675,"""After registration, unclaimed donations will be transferred from donator to author.""",1
train_2676,"""I currently use NewsBlur, but I'd love to transfer all my feeds via OPML to Feedly.""",1
train_2677,"""Would also mitigate this:""",0
train_2678,"""I don't like comparisons, however all the Windows 10 UWP effort is another attempt to get users into the Windows platform right?

Well, you're still missing the point .""""",0
train_2679,"""to enter just numbers, with no additional simbols but ""+"", ""-"" and "".""""",0
train_2680,"""As such it plays a critical role as the first system to process each incoming HTTP request but it is unfortunately lacking in diagnostics.""",0
train_2681,"""ie9 only has two search providers at the moment, with very popular search engines like google missing out.""",0
train_2682,My country Maldives isnt listed in Aure sign up.,0
train_2683,"""I have seen a open source but it didn't work either .""",0
train_2684,Local release builds created with the native toolchain of VS 15.7.1 are working.,0
train_2685,"""(sorry if my English is bad, that's a foreign language for me, I'm French)""",0
train_2686,"""http://getpocket.com/developer/docs/authentication""",0
train_2687,"""What kind of joking?""",0
train_2688,"""There's one area where Mango is a retrograde step when compared with NoDo : theme support.""",0
train_2689,""" Disappointing from a ux perspective, cause before it was perfect and seemless; gets worse with bigger phones of course.""",0
train_2690,"""They are very unfriendly to Machine Vision developers.""",0
train_2691,"""Back in DirectSound you could do L/R panning with any Wave sample-rate.""",0
train_2692,"""Negative reviews are bad, especially when users rated an old version of the app which will then turn down new users.

Similarly to iOS, please display current app version and also show the app version of the user reviews in the store.""""""""",0
train_2693,Make Bing Vision lens in the camera app pinnable to Start for quick access again and/or add it to the Cortana screen to the left of the Music Search button perhaps.,1
train_2694,"""from abc sings to how its made.""",0
train_2695,"""The only way around this is for the control vendor to throw every single class that might be used in XAML (not just controls but other types too), in the same namespace, creating a very ugly unwieldy API to code against.""",1
train_2696,"""From an old suggestion which got declined: - Phone off (locked) - Reminder comes up (reminder is setup to open the owner app when tapped) - User taps over reminder, then unlocks: target app is not launched Expected: Tapping over the reminder and then unlocking should take the user to the target app, just as it works when the phone is unlocked and a reminder pops up.""",0
train_2697,"""I could hear my music become intermittently.""",0
train_2698,"""I have lost count of the number of times I've forgot to set it to OneWay.""",0
train_2699,"""It would mean the world to our small team to hear from you all!""",0
train_2700,"""Cuz when we navigate away from IE to an app, the back to IE, we can't navigate to the previous website.""",0
train_2701,"""This feature is almost available in any web based video player or any Desktop based video player the feature is simple.""",0
train_2702,"""It'll help.""",0
train_2703,"""If i want to subscribe to tumblr blog, assume /rss at the end of a link I paste, I now have to manually add /rss to links like http://spaceyspacelifeisneat.tumblr.com/ to subscribe""",0
train_2704,"""Within Windows Phone 8.0 it was possible to use the Microsoft.Xna.Framework.Media.MediaPlayer to get information (song, album, artist name) about the currently playing songs.
""",0
train_2705,"""PCM audio encoding is the only available one, it is needed to have some way to encode and compress audio to WMA, MP3 or any encoding to allow smaller transfers when we have to send the audio to a web service.""",0
train_2706,"""Particularly as the number of optional device images that developers can download and install increase, this becomes a more critical need to keep the Windows Phone development workspace clean.""",0
train_2707,"""""Save number / Contact"" ""SMS txt number rely"" You only have delete and block.""",0
train_2708,"""However the API was designed that it will introduce severe overhead in the following scenario.""",0
train_2709,"""Integrate Facebook, Twitter, YouTube and other social accounts into Feedly so I can read the timeline, posts and other in Feedly.	""",1
train_2710,"""Another possiblity is to add an Attribute to Button called:""",1
train_2711,"""share directly with Twitter instead of Buffer""",0
train_2712,"""As an early adopter of the platform I have a number of test apps and/or games.""",0
train_2713,"""when planning a new agenda item for example this is done nicely.""",0
train_2714,I'm on a DesktopBridge App and when I try to use Windows.ApplicationModel.AppInfo its null,0
train_2715,"""I think it's good if RotatorTile has an indicator which shows what index is selected or maybe another control that can be attached to RotatorTile.""",1
train_2716,"""SharpDX proves that those key technologies can be made available to CSharp: I would suggest to either support the project, or to provide your own interface.""",0
train_2717,"""Interstitials are displayed at a break point in the app / game.""",0
train_2718,"""WP8 SDK provides file type association http://utorrentideas.uservoice.com/forums/47263-%C2%B5torrent-for-windows/suggestions/3417415-torrent-file-association-in-windows-phone, please provide the same feature in WP7.8""",0
train_2719,"""I'd like students to be able to install Scratch and Sketchup for example.""",1
train_2720,"""VERBOSE: Getting all files under C:\vfs0""",0
train_2721,"""Very usefull to adjust own searches""",0
train_2722,"""Seems that it is waiting to receive credential but no popup is showed.""",0
train_2723,"""To set a difference a swipe to the right should launch 'settings' menu, as a swipe to the left launches the 'apps list'.""",0
train_2724,"""And while next part of data is loading ListView is disabled.""",0
train_2725,"""suppress the tie beetwin the keyboards of my two computers, so I have not to change it at any time I start""",0
train_2726,"""Grouping : another optional feature to enable grouping on basis of a string property of the items.""",1
train_2727,Fortunately it does not try to start the build as part of the certification process.,0
train_2728,If we use Application.ExecutablePath when the user open the Shortcut he gets an access permission error so I'm trying to create it using shell:AppsFolder\ but I can't get the AppUserModelId,0
train_2729,"""What would be helpful is to have a service in the toolkit to get an azure ad token.""",1
train_2730,"""What's the reason that currently Microsoft is blocking a price increase?""",0
train_2731,"""A Mobile Device Management Solution ... for disable and manage of apps and functions on Device like all other plattforms on Market.""",0
train_2732,If for some reason your P/Invoke does not satisfy those requirements please use [DllImport(ExactSpelling=true) to indicate that you understand the implications of using non-UWP APIs,1
train_2733,"""I could only control the device with a keyboard plugged in to the USB port.""",0
train_2734,* Issue: I developed a Desktop application saving files with different formats with the same file extension (using SaveFileDialog and FilterIndex) and currently UWP would not allow me… more,0
train_2735,"""Target version: Windows 10 (10.0; Build 10586)""",0
train_2736,"""Please provide consistency throughout the entire Microsoft development ecosystem!""""",1
train_2737,"""We need Windows Phone to synchronize its clock via the internet.""",1
train_2738,"""I hope I can pause or play music on live tiles___""",0
train_2739,Unfortunately most of it is undocumented and does not seem to be stabilized (2018 Spring Update for instance changed IApplicationView's CLSID so apps using it stopped working).,0
train_2740,"""Especially for StringFormatConverter and FormatStingConverter.""",0
train_2741,"""The older tooling (AppDeployCmd.exe) would allow us to list the available emulators we could_____ more""""",0
train_2742,"""However a simple message box saying ""This message is going to be sent to 36 people, are you sure you want to send"" would be sufficient.""",0
train_2743,Create an infinite loop that breakes the connection in a random time.,1
train_2744,"""Could you please increase the maximum size or better: remove it at all!""",1
train_2745,"""(Thanks to ColinEberhardt for initially raising this issue)""",0
train_2746,"""It would be great if I could have two WebView each having a different user profile.""",1
train_2747,On Android this is no problem.,0
train_2748,"""It only allow the Customer Update SDK level.""",0
train_2749,"""The Playback Devices and Recording Devices section should be merged and more info like samplerate channelcount and meters for every input and output should be added with a better UI.""",1
train_2750,Please make kids corner as a another account.,1
train_2751,The app list should be in grid style and background should be customized.,1
train_2752,"""currently, APP can only access them through Office.""",0
train_2753,I have two identical USB Zebra printers and cannot tell them apart.,0
train_2754,"""Currently the sorting is: Albums = Title Acsending Pictures & Albums = CreationTimestamp Acesending It would be good if there was more sorting (either via the photo hub or via code) which allows all items to be sorted title\creation timestamp\last updated timestamp ascending\descending.""",0
train_2755,"""Something like: - call completed - call cancelled - call failed and on the arguments some information like call duration Thank you so much for this chance!""",0
train_2756,"""Please fix this by updating the manifest.json file inside the app.""",1
train_2757,"""Please provide an API for quiet hours in Windows 10 (mobile) where developers can set the quiet hours parameters from foreground and background.""",1
train_2758,"""Ability to hide pictures from picture gallery and unhide them ie file manager's Without app.""",0
train_2759,"""Support for this would destroy any argument for an apple device because they aren't going to do this any time soon and it would close the gap in functionality between WP and android.""",0
train_2760,"""It would be a huge advantage to support this attribute also on the App-object in the App.xaml-file and to make this the ultimate root.""",1
train_2761,So I uninstalled KB4057144 became build 15063.850.,0
train_2762,"""(Note that this is not ECDSA; the use of elliptic curve keys in a signature mode)""",0
train_2763,"""Currently if you ever mistakenly selected a ""ru"" language than you will be in a very bad situation forever: - You can live with the wrong Tile displayed for Russian language in the Store (the english one) or - You can publish an update with the removed ""ru"" language, but this update will not ""fully replace"" the old version and you will in truble: 1.)""",0
train_2764,It's not healthy to keep several accounts that means nothing specially ones that you just had to create because you need to renew the subscription,0
train_2765,"""The WiFi analyzer app for android is very useful to IT professionals such as myself.""",0
train_2766,"""On Windows 8.1 / RT 8.1 che call to the PickContactAsync() works but I receive wrong data instaed, for example: FirstName and LastName are both in FirstName (and LastName is empty), the ImportantDates (e.g.""",0
train_2767,Having a safe-area within a media element's transport controls when not full-screen is definitely a bug.,0
train_2768,"""But the current add on doesn't add an option to the list of programs to subscribe using.""",0
train_2769,"""Indie Developers need a better performing Advertising Team and Ad control.""",1
train_2770,Pubcenter Ads should not play sound unless clicked on or have a way to mute ad sounds.,1
train_2771,"""I saw a TV Preview for a Show next week and I want to be reminded regarding this feed entry.""",1
train_2772,"""isn't it better to allow developers to change their app name inside app store according to different language and culture?""",0
train_2773,"""Force re-start require.""",0
train_2774,"""Bulk publishers should be made to consolidate their apps, and the rest should not pass.""",1
train_2775,"""The information in the status bar is highly relevant to a video app.""",0
train_2776,"""Allow Microsoft.Phone.ScheduledTask.""",1
train_2777,"""System supported application error reporting service, that would report back to developers application crashes and details.""",0
train_2778,"""When we want to email news or feed records feedly do it via outlook, it is better to send it via gmail or make an option for it.""",1
train_2779,"""But it causes a context switch from native->.net and back for each item which will slow down the control when showing a lot of items (this is noticeable on slow devices or phones).""",0
train_2780,"""Allow publishers to trigger feedly to refresh feedly's cached version of their RSS feeds.""",1
train_2781,"""Some of our ui access features may be convertible to direct ink functionality would that be a worthwhile pursuit or would that leave us facing the same intersection from a different direction?""",0
train_2782,"""To verify, try clicking on any method in Java Javadoc, for example open http://docs.oracle.com/javase/7/docs/api/ and click through -> java.applet -> AppletContext -> getApplet.""",0
train_2783,"""These are valid only on the device on which they were created, so the only phone you'd brick would be your dev-unlocked own.""",0
train_2784,"""Either fix it or make Feedly work always-on without browser interference.""""",1
train_2785,"""But when a developer submitted an app and it's failing for a reason/policies, it's worth sending a developer exactly what happened with his/her app.""",0
train_2786,"""A command like ms-settings:utilities would be very useful.""",1
train_2787,"""To wrap this up: I really have faith in what Microsoft and doing and Cortana while it needs improvement it can prove to be a great competitor that what's out in the market but being limited to few regions it just not useful and that sucks.""",0
train_2788,"""Change the Store search engine algorithm back, to as it was.

To make it possible to actually find an app by its title.

I have made an app, when I search for it, 10 apps pops up, and my app isn't any of them.""""",1
train_2789,"""A property should be available to bypass 5.1 audio to receivers.""",1
train_2790,"""However, there should be more of swipe gestures than the tap methods.""",1
train_2791,We are experiencing an issue where the presence of a PasswordBox with a NumericPin InputScope overrides the InputScope of other controls on the page--until the PasswordBox has received focus.,0
train_2792,"""Please could you organise them and put them into categories e.g Snapchat with social media etc.""",1
train_2793,"""Easy fix add copy and paste function for adding figures and copying out figures.""",1
train_2794,"""Even my old phone Nokia E71 running on Symbian had an opportunity to specify the time period during which new emails will be checked.""",0
train_2795,"""We have an UWP app targeting Windows 10 fall creators update which was published successfully to the sore previously.""",0
train_2796,"""I already tried renaming svhost.exe with no luck.""",0
train_2797,Window should stay the size I left it.,1
train_2798,"""Play among yourselves.""",0
train_2799,"""Anyone lese facing the same?""",0
train_2800,"""plz help""",0
train_2801,"""The era of connected TV is here.""",0
train_2802,"""To recreate paste the below XAML into a blank page and run (be sure the app is configured to use Dark theme).""",1
train_2803,"""The current uninstall leaves several settings in your about config and makes other changes which make it impossible to subscribe using Live Bookmarks anymore.""",0
train_2804,Or want to go to System drive path currently I press Windows key enter C: then press enter.,0
train_2805,"""The abillity to search, and get results are crucial to a good user experience!""",0
train_2806,"""Give ability to create games that have access for xbox live achievements.""",1
train_2807,"""Issue: I developed a Desktop application saving files with different formats with the same file extension (using SaveFileDialog and FilterIndex) and currently UWP would not allow me to convert the application from Desktop without adding additional menu options or dialogs so the user can chose what he/she wants.""",0
train_2808,"""hey plz give some file manager apps,mx player,swype keyboard...................""",1
train_2809,"""With a lot.""",0
train_2810,"""In the dashboard, when you are uploading images in the app description, it does not work for me as I'm 100% sure there's a timeout implemented in the uploading code.""",0
train_2811,"""Current WP7 does not allow the keyboard to be replaced.""",0
train_2812,"""They seem to get out of order, and the one in the top right is out of place.""",0
train_2813,"""Currently there's a set of COM APIs that provide access to Virtual Desktop-related features like pinning apps to desktops switching desktops etc.""",0
train_2814,"""There should be a random id instead after every reset.""",1
train_2815,Convert EXE to APPX by command lines?,0
train_2816,"""And with the VariableSizedWrapGrid you must hardwire the column-span and row-span of each item to ensure everything fits.""",0
train_2817,"""I have to redirect the user to a web site which will then open the YouTube app which will then play the video.""",0
train_2818,"""Could do something like:""",0
train_2819,"""Apparently even the simplest C program will not be able to compile (as soon as you include any standard C header) because they all seem to end-up attempting to #include <vcruntime.h> (which is not part of the UCRT).""",0
train_2820,"""This must be one of the most basic auto-corrects.""",0
train_2821,"""we are publishing the same apps in Windows Phone Store and Windows App Store.""",0
train_2822,I have a disk imaging application (which I have already converted) that writes bytes directly to disk (USB and SD cards).,0
train_2823,"""Not all developers care about all emulator images that are displayed in the VS list.""",0
train_2824,"""Apparently Windows 8.1 HTML store apps do not support IndexedDB, so developers are using ad-hoc solutions on top of SQLite:http://blogs.windows.com/buildingapps/2014/07/02/writing-a-sqlite-wrapper-component-for-universal-windows-apps/ This is a poor state of affairs for the web platform, since IndexedDB has long replaced WebSQL as the preferred way to store user data.

So it should be supported in store apps.""""""""",1
train_2825,and how develop more library for correctly use multiuser finguerprint registration and detection.,0
train_2826,"""Also, why pay data charges to view the same image over and over [aren___t music & photo libraries stored on phones?]""",0
train_2827,"""If a contact has a phone number whose type is ""company"", then you have no way to access it in a 3rd-party app, because the Contact.PhoneNumbers does not contain it.""",0
train_2828,"""It should be enough to make the URLs match the actual URL of the open app.""",0
train_2829,"""Information about these failed requests is currently only visible via the HTTPERR log file and a few Perf counters.""",0
train_2830,"""Currently the option to do so is not present.""""",0
train_2831,"""Optional show an user input dialog requesting access to the file or folder and let the user decide.""",1
train_2832,"""Apps can't show the traveled route at___ more""",0
train_2833,"""In UWP when a MenuFlyout control is placed within a CommandBar inside the Page.TopAppBar (or BottomAppBar) in Light theme the MenuFlyoutPresenter has the incorrect background color.""",0
train_2834,"""We could also be able to start tracking packages directly too.""",1
train_2835,"""Something like http://livetiles.co.uk/Beta/Default.html but from MS, perhaps a part of http://www.windowsphone.com/marketplace ?""",0
train_2836,"""The Quickstart video on MVA is excellent but, where is the code?""",0
train_2837,"""Please allow generic classes to be base classes of XAML pages/controls.""",1
train_2838,"""Many WP8 devices ship with only 8GB, which makes the use of the SD card essential, especially to store large files, such as video.""",0
train_2839,"""Please enhance the new back up function (http://blog.feedly.com/2014/07/14/dropbox-vault/) and enable Google Drive integration.""",1
train_2840,Otherwise this function is useful to runtime code generation.,0
train_2841,"""It would be great if there was a Feedly plug-in for the Mozilla Thunderbird email client.""",1
train_2842,"""The screen lock also interrupts or prevents app deployment.""",0
train_2843,"""We now need to add extra code to reposition it at the top, after it has been loaded.""",0
train_2844,"""This would enable apps like Skype to work in background and show incoming call nobtification.""",0
train_2845,"""in window mobile open an endroid market.""",0
train_2846,Now I know why it was not working and I want to make my knowledge public.,0
train_2847,"""I get the following message: You don't have a supported version of silverlight installed.""",0
train_2848,"""And it is necessary for any app that needs to detect a custom word.""",0
train_2849,"""I would expect the store to be capable of searching the partial words also or may be give an advance search option where people can tell where the word should be searched.""",1
train_2850,"""Please make an app for blackberry playbook, because there are no apps that support feedly on blackberry app world for playbook.""",1
train_2851,"""then dismiss keyboard.""",0
train_2852,"""It's not fair to the developer that ads can sometimes start days or weeks after the app is published.""",0
train_2853,"""The UpdateTask or PreConfigurationTask capabilities are good examples.""",0
train_2854,"""Maybe a new ValidationMode type would make sense here.""",1
train_2855,"""I use my phone with left hand, and feedly was great, thumb would scroll, swipe, touch to open articles.""",0
train_2856,"""I have a ListView with Grouped items.""",0
train_2857,That's an real issue.,0
train_2858,I'm aware of the sandboxing.,0
train_2859,"""you guys are getting worse.""",0
train_2860,"""RichEditBox control exists but there is no lightweight control for just display rich text (RichTextBlock isn't related to RichEditBox and feature-lame).""",0
train_2861,"""There has been some discussion on the blog post http://blogs.msdn.com/b/dotnet/archive/2015/07/30/universal-windows-apps-in-net.aspx?PageIndex=2#comments for supporting F# in the .""",0
train_2862,"""Controls displaying the SIP when focused should provide a method to close the SIP to ensure data binding is applied.""",1
train_2863,"""Platforms like iOS and Android now feature means to debug your webview via the desktopbrowser.""",0
train_2864,"""Profiles like Office, Meeting, Outdoors or Night have proven useful and apps like Situations made them automatic.""",0
train_2865,"""Ever since you changed the rating algorithm the are apps that can't be found.

This happens on the Windows Phone and Windows store, apps that prior to your changes were making decent downloads are now to 0.""""",0
train_2866,"""The MapControl is quite limited in operations with custom tiles.""",0
train_2867,Then devs can use Connected Animations.,0
train_2868,"""The CommandBar in the Page.TopAppBar has a dark MenuFlyoutPresenter Background brush.""",0
train_2869,"""This will be an excellent advantage compared with other options.""",0
train_2870,I have tried for over a month now and I am yet to hear from this team.,0
train_2871,"""Unfortunately there are no more details available from the certification process.""",0
train_2872,"""Take a look here https://github.com/nodejs/node-gyp We need a better and lighter way to install only what's needed for the C/C++ compiler.""",0
train_2873,"""It would be cool if there were some way to receive notifications of new posts in the Mac OS X (and iOS) notification center.""",1
train_2874,SelectedBackground property - Gets or sets a brush that provides the background of a calendar item that's selected.,0
train_2875,"""I understand that offline support is being worked on and can't wait to use that functionality, however since Google Reader is shutting down within weeks, and BYLINE reader is the ONLY offline reader currently available for commuters, it would be fantastic if you could work together... """,0
train_2876,"""(for side loading you need to install the *.cer file contained in the AppPackages/AppName*version*_Test folder to your system cert store unter trusted roots) OK. Something must be wrong with the uploaded â.appxupload â package.""",0
train_2877,Initially if I have rtf text in first line and then after adding bullets to the same line the bullets does not appears in same color font and font family.,0
train_2878,"""This way the app is very robust and flexible.""",0
train_2879,"""Search bar : a top search bar attached to the control which can be enabled/disabled with a boolean property.""",1
train_2880,"""When you view an exception you get a completely useless stacktrace with only hex values for function names because of optimization.""",0
train_2881,This was probably done as a performance optimization; however binding needs to recognize visibility changes if it won't bind when an item is not visible in the UI.,0
train_2882,"""We have a uwp in the store and a desktop companion app.""",0
train_2883,"""When I removed the ""ru"" language code and published my new version, the old version still remains with ""Replaced and unpublished"".""",0
train_2884,"""The implementation of the SQL Compact was a pretty steap learning curve for me as i was used to the .net GUI Implementation that made it very easy to use.""",0
train_2885,"""It is showing the status 'generating' for the past 1 hour.""",0
train_2886,"""Currently you cannot create an Emitter unless you are using 48K Wave audio.""",0
train_2887,"""In the .appxmanifest one can only specify the default colors or a hex value.""",0
train_2888,I had unlucky case that my app was refused by the tester though on his screenshot you can see that he got exact message on why the app is not working as it required proper text to speech to be installed.,0
train_2889,"""I wish I could simulate multitouch on the emulator (ie: Pinch and zoom) with 2 mice.""",1
train_2890,"""Please bring the DependencyProperty.RegisterReadOnly method in Universal Apps just like in WPF.""",1
train_2891,"""This System for featuresuggestion is good, but I miss the feedback to the feedback.""",0
train_2892,"""It would be great if applications could register for such a capability thus enabling scenarios such as SMS challenge authentication.""",1
train_2893,The app should have more advanced options for scheduling when and how often it will run in the background perhaps by setting a different interval for different days of the week or times of the day or by specifying the time until it will run again each time it runs.,1
train_2894,"""Contrast this with the Windows Phone world, where the developer indicates trial mode in the store, but has to manually track the number of days___ more""",0
train_2895,"""Dovrebbero fare una sveglia che si spegne con la voce""",0
train_2896,"""Player raises SourceNotSupported error.""",0
train_2897,"""Currently, there doesn't seem to be any possibility to disable the ""bounce"" effect when scrolling inside the WebBrowser control which makes any apps based in HTML5 look and feel cheap.""",0
train_2898,"""Since the above code does not set a """"well known header"""", the above code results in an exception: """"Misused header name.""",0
train_2899,"""7.we want Microsoft to release the updates fast and early.""",0
train_2900,"""Nav View should be more integrated to the application so that the app is consistent.""",1
train_2901,"""Based on feedback I have received the capability is very important because it allows the use and opening of hamburger menus on phones using one hand.""",0
train_2902,"""This is the second question with kind of hardware device is use to.""",0
train_2903,"""I would like to be able to convert my individual account in the Marketplace into a company one without losing my publisher name, my brand, my app portfolio and my user base.""",1
train_2904,"""For Feedly Pro users, when a PDF is generated for depositing in Dropbox for later reading, that you offer an option for whether bookmarks are auto-generated inside Feedly's PDF.	""",0
train_2905,"""It is used a lot, almost as much as the comma and full stop.""",0
train_2906,"""Even the best-optimized app (Jeff Wilcox' 4th & mayor app comes to mind) is slow to start, compared with the included apps (like calendar or hubs).""",0
train_2907,Hyper-V isolation has benefits but also has many drawbacks such as resource allocation performance as well as stability.,0
train_2908,"""This also applies to icons.""",0
train_2909,"""The idea is that we can develop a regular app and we request our permissions in the manifest, OR the app can ASK FOR TRUST so if the user agrees the app will be shown in the trusted app center in the settings with its extra permissions requested.""",0
train_2910,"""This will bring compatibility of the currently available smart watches such as Pebble and MetaWatch and help start-up companies develop their own accessories and bring it to Windows Phone.""",0
train_2911,"""Keyboard is nice but when you do landscape mode on the keyboard the whole screen is not covered by the keyboard the status bar sort of shortens the keyboard so it would be nice if the status bar didn't interfere 10.""",0
train_2912,"""We can see this feature already in some operational systems...""",0
train_2913,"""Now the control does not need to call selector for every item speeding up the control.""",0
train_2914,"""Plz plz unlock it.""",0
train_2915,"""Add an easy to use and customizable Ribbon control like the ones found in the Office Mobile apps that scales on PCs to Phones.""",1
train_2916,"""However, as I understand it, the appropriate APIs to create something similar for windows pho e are inaccessible.""",0
train_2917,"""Up to date with Win 10 pro build 17120.rs4... (insider slow ring) and no corresponding Desktop App Converter base image uploaded:""",0
train_2918,"""Evernote sharing in feedly seems to cause the Chrome Evernote plugin to sign out the user and then Feedly takes you to a web page version of Evernote, rather than using the Evernote plugin clipper to push it directly into the application or push it transparently to the web.""",0
train_2919,"""Currently to install our software (and have it function) both programs are needed.""",0
train_2920,"""I think my subject says it all.""",0
train_2921,"""It should be possible to specify actions in IFTTT that mark articles as read when triggered.""",0
train_2922,"""Allow to pin things to pinterest""",1
train_2923,"""Allow custom URI's in Internet Explorer, like nabto://device.company.net.""",1
train_2924,"""This is just one example of many so it seems to be a problem with opening in the browser only.""",0
train_2925,"""______IME__________________________________________________________________________________________________________________________________________________________________________ ________________________________________________________________________________________________________________________""",0
train_2926,"""It deletes the file.""",0
train_2927,"""Sure profiles would attract many Nokia users to WP products.""",0
train_2928,"""Logistically, I can imagine the nightmare that might be.""",0
train_2929,"""Lumia 720, WP 8.0.10328.78 Example: <html> <head> <style> .class1 > .class2 { background: blue; } </style> </head> <body> <div class=""class1""> Level1<div class=""class2"">Level2</div> </div> </body> </html>""",0
train_2930,"""Once we change the name, then everything works all right.""",1
train_2931,"""Please make developing Augmented Reality (Geo and Marker) apps for all UW Platforms easy and UNIVERSAL with a good framework.""",1
train_2932,"""There are no templates in VS (like they are in Android Studio).""",0
train_2933,"""Thanks for reading I hope some of the points I made are clear and can be of help to you and your community :) Thankyou.""",0
train_2934,"""Latter uses new features of Windows 10 and receives excellent reviews but store mixes them with worse ratings from Windows Phone 8.1 users.""",0
train_2935,"""make App/Extension/Plugin for all browsers with one click to add feed from any website""",1
train_2936,"""When HeightLine != -1 then the height is calculated using HeightLine Property.""",0
train_2937,"""Like change his color (like a native UWP) and toggle full screen mode.""",0
train_2938,"""These APIs ought to be allowed for any UWP application but are most useful when working with runtime code generation:""",1
train_2939,"""I use Google Auth for both Pocket and for Feedly.""",0
train_2940,"""visitors can see www.domain.com ?""",0
train_2941,"""I would like to do some action when new articles show in some categories, but I don't want to see them anymore in Feedly after this action is executed.""""",1
